6.904611820999999594e-01
5.441387705000000352e-01
6.829324535999999890e-01
5.952657664999999598e-01
1.068405639999999934e+01
4.185972731236133060e-02
-1.022070149184717724e+00
6.000000000000000000e+00
1.089773752799997908e+02
0.000000000000000000e+00
1.291298734467531961e-01
5.092903222498788018e+00
-2.700000000000000000e+01
